INVENT_ID,UTM_E,UTM_N,TAMBON,DISTRICT,PROVINCE,YEAR_DATA,REMARK,REMARK_2,LONGITUDE,LATITUDE
26044,720105,2121687,ภูคา,ปัว,น่าน,0, , ,101.09311156295583,19.176581218020864
26045,720526,2122170,ภูคา,ปัว,น่าน,0, , ,101.09716834587283,19.180897705476127
26046,717526,2121277,ภูคา,ปัว,น่าน,0, , ,101.06855199305926,19.173156260538242
26047,717137,2121469,ภูคา,ปัว,น่าน,0, , ,101.06487621306059,19.174931969426027
26048,717646,2121394,ภูคา,ปัว,น่าน,0, , ,101.06970577373707,19.174200096521655
26049,718131,2122282,ภูคา,ปัว,น่าน,0, , ,101.07441607436614,19.182168068860076
26050,718223,2122641,ภูคา,ปัว,น่าน,0, , ,101.07533119801556,19.185400502974826
26051,718662,2123045,ภูคา,ปัว,น่าน,0, , ,101.07954993894099,19.18900197342891
26052,718111,2125296,ภูคา,ปัว,น่าน,0, , ,101.07456718907189,19.209391279105617
26053,721601,2122236,ภูคา,ปัว,น่าน,0, , ,101.10739389502614,19.18137668236654
26054,721544,2122227,ภูคา,ปัว,น่าน,0, , ,101.1068510711941,19.18130162320083
26055,718951,2122034,ภูคา,ปัว,น่าน,0, , ,101.08218226413351,19.179839949036914
26056,717436,2125073,ภูคา,ปัว,น่าน,0, , ,101.06812483489136,19.207449786912235
26057,716867,2125559,ภูคา,ปัว,น่าน,0, , ,101.06277019976419,19.21190011368277
26058,715995,2125269,ภูคา,ปัว,น่าน,0, , ,101.0544474354289,19.209374093414926
26059,715851,2124977,ภูคา,ปัว,น่าน,0, , ,101.05304568447265,19.20675219689335
26060,715065,2125563,ภูคา,ปัว,น่าน,0, , ,101.04563873827279,19.212128333792514
26061,712135,2124497,ภูคา,ปัว,น่าน,0, , ,101.01766484268869,19.202809306836443
26062,712510,2124782,ภูคา,ปัว,น่าน,0, , ,101.02126136161495,19.205344098307208
26063,712759,2125138,ภูคา,ปัว,น่าน,0, , ,101.02366793943573,19.208533300458683
26064,712329,2124621,ภูคา,ปัว,น่าน,0, , ,101.01952284372288,19.203908942728166
26065,712250,2124753,ภูคา,ปัว,น่าน,0, , ,101.01878634870363,19.20510942081162
26066,711829,2125228,ภูคา,ปัว,น่าน,0, , ,101.01483617105882,19.20944360326538
26067,710049,2123503,ภูคา,ปัว,น่าน,0, , ,100.99772501979628,19.194048772459315
26068,710183,2123711,ภูคา,ปัว,น่าน,0, , ,100.99902157731987,19.195913537463575
26069,709079,2122782,ภูคา,ปัว,น่าน,0, , ,100.98842549482569,19.187636919122408
26070,709161,2122767,ภูคา,ปัว,น่าน,0, , ,100.989203371338,19.18749298595606
26071,707690,2123618,ภูคา,ปัว,น่าน,0, , ,100.97531149441214,19.19533043307686
26072,709389,2125023,ภูคา,ปัว,น่าน,0, , ,100.99161599859579,19.207845667417303
26073,709559,2125100,ภูคา,ปัว,น่าน,0, , ,100.99324061988183,19.208523556642835
26074,709694,2125109,ภูคา,ปัว,น่าน,0, , ,100.99452508835624,19.20859087827393
26075,709660,2125192,ภูคา,ปัว,น่าน,0, , ,100.99421087965224,19.20934405072273
26076,709811,2125184,ภูคา,ปัว,น่าน,0, , ,100.99564561904229,19.20925616472077
26077,709742,2125058,ภูคา,ปัว,น่าน,0, , ,100.9949758828483,19.208125279644843
26078,709717,2125272,ภูคา,ปัว,น่าน,0, , ,100.99476151555123,19.21006070983316
26079,709930,2125272,ภูคา,ปัว,น่าน,0, , ,100.99678659094526,19.21003865174844
26080,708340,2125117,ภูคา,ปัว,น่าน,0, , ,100.9816529874569,19.208802804204744
26081,708301,2125195,ภูคา,ปัว,น่าน,0, , ,100.98129063924223,19.209511313640984
26082,708353,2125328,ภูคา,ปัว,น่าน,0, , ,100.98179942339605,19.21070722913459
26083,708393,2125334,ภูคา,ปัว,น่าน,0, , ,100.98218037357904,19.21075730749114
26084,708373,2125397,ภูคา,ปัว,น่าน,0, , ,100.98199704388007,19.211328383270978
26085,708444,2125479,ภูคา,ปัว,น่าน,0, , ,100.98268096076369,19.21206170679233
26086,710053,2125110,ภูคา,ปัว,น่าน,0, , ,100.99793832128047,19.208562726746084
26087,709675,2124600,ภูคา,ปัว,น่าน,0, , ,100.99428901523774,19.203995566541995
26088,709755,2124612,ภูคา,ปัว,น่าน,0, , ,100.99505088680704,19.204095672646474
26089,709041,2124363,ภูคา,ปัว,น่าน,0, , ,100.9882358009856,19.201920467356395
26090,709106,2124495,ภูคา,ปัว,น่าน,0, , ,100.98886808755512,19.203105988954196
26091,709028,2124577,ภูคา,ปัว,น่าน,0, , ,100.98813543980069,19.20385465972414
26092,708403,2124446,ภูคา,ปัว,น่าน,0, , ,100.98217932224574,19.2027358218555
26093,708600,2124743,ภูคา,ปัว,น่าน,0, , ,100.98408438624682,19.205398072990768
26094,710604,2125099,ภูคา,ปัว,น่าน,0, , ,101.00317562981142,19.208406182093974
26095,714095,2129184,ภูคา,ปัว,น่าน,0, , ,101.03681992346021,19.244934940233037
26096,713982,2129110,ภูคา,ปัว,น่าน,0, , ,101.03573714352352,19.244278554005835
26097,715008,2133648,ภูคา,ปัว,น่าน,0, , ,101.04600210424833,19.285155290978896
26098,710635,2120844,ภูคา,ปัว,น่าน,0, , ,101.00300532732199,19.169972022792724
26099,710596,2120705,ภูคา,ปัว,น่าน,0, , ,101.00261946047979,19.16872062383236
26100,710769,2120655,ภูคา,ปัว,น่าน,0, , ,101.00425836090304,19.168251078357105
26101,710859,2120588,ภูคา,ปัว,น่าน,0, , ,101.00510648544383,19.167636594807274
26102,710960,2120481,ภูคา,ปัว,น่าน,0, , ,101.00605478482375,19.166659687186577
26103,710906,2120539,ภูคา,ปัว,น่าน,0, , ,101.00554786121354,19.167189148751714
26104,710916,2120545,ภูคา,ปัว,น่าน,0, , ,101.00564356571746,19.16724230203159
26105,710660,2120547,ภูคา,ปัว,น่าน,0, , ,101.00321053228771,19.167286935032443
26106,710943,2120277,ภูคา,ปัว,น่าน,0, , ,101.00587090733536,19.164818933827128
26107,707722,2122332,ภูคา,ปัว,น่าน,0, , ,100.97547710077158,19.183711875056378
26108,708129,2122606,ภูคา,ปัว,น่าน,0, , ,100.97937561967458,19.1861449600245
26109,701979,2138636,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92259914754334,19.331554667511256
26110,702224,2138724,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92493959348448,19.33232489863739
26111,704904,2139112,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.95048081547606,19.335558242652098
26112,706772,2140444,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.96839880261959,19.347397741588683
26113,705448,2139387,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.9556864960331,19.337986583121474
26114,704881,2139136,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.9502645474512,19.335777355173217
26115,704296,2139325,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.94471853236011,19.337543914336525
26116,704181,2139359,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.94362793710027,19.337862682032704
26117,704004,2139449,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.94195338385605,19.338693531626426
26118,703829,2139747,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.94032004868504,19.341402850052848
26119,703792,2139674,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.93996019050356,19.34074725297839
26120,703320,2139605,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.93546163386408,19.340171801805376
26121,702716,2139358,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92968818839098,19.33800181240125
26122,702614,2139272,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92870851709965,19.3372353187221
26123,702301,2139141,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92571640477121,19.33608359735323
26124,701765,2138785,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92057871191854,19.332921941201317
26125,701887,2138753,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92173614889529,19.332620672548945
26126,701985,2138772,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92267061697235,19.332782450514273
26127,701332,2138593,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.91643851230538,19.331231114573214
26128,702268,2139800,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92547221675471,19.342039150156214
26129,703726,2139889,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.9393551265593,19.34269585044015
26130,700457,2141172,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.90838382512598,19.35461279256399
26131,701128,2141069,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.91475834892341,19.353615431055594
26132,702655,2140159,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.92919279104619,19.345242751042285
26133,702621,2140331,พระธาตุ,เชียงกลาง,น่าน,0, , ,100.9288875212686,19.346799715300723
26134,688677,2138934,เปือ,เชียงกลาง,น่าน,0, , ,100.79605728304333,19.33553769006191
26135,688652,2139070,เปือ,เชียงกลาง,น่าน,0, , ,100.79583282463547,19.336768507939958
26136,690747,2138294,เปือ,เชียงกลาง,น่าน,0, , ,100.81569083564536,19.32956150418796
26137,691009,2138171,เปือ,เชียงกลาง,น่าน,0, , ,100.81817154279823,19.328425621706632
26138,690321,2136661,เปือ,เชียงกลาง,น่าน,0, , ,100.81147471041254,19.314851227237682
26139,690477,2136766,เปือ,เชียงกลาง,น่าน,0, , ,100.81296942523794,19.315784927476226
26140,731417,2136722,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.20243799326946,19.311100445057953
26141,727928,2139318,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.16955991741563,19.334942262225052
26142,727890,2139244,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.16918957383491,19.33427828369755
26143,727699,2138870,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.16732791396717,19.330922364414498
26144,728541,2137539,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17517895806532,19.318806907464925
26145,728557,2137517,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17532852945119,19.318606413612354
26146,731740,2140539,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.20597325413232,19.345533240686287
26147,731683,2140684,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.20544855996704,19.346849247559135
26148,728296,2134480,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17248343329706,19.291209310260655
26149,734157,2139027,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.22878282727825,19.33159918187159
26150,728301,2134548,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17253909413691,19.291822843422
26151,727307,2133988,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.16301863816605,19.286877788153078
26152,733976,2139207,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.22708302325012,19.33324572178286
26153,726655,2142343,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.15780838275323,19.362404536600994
26154,726782,2140962,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.15885263246116,19.34991855098994
26155,727565,2139749,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.16615785099962,19.338875650056792
26156,728684,2133948,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17611018420561,19.28636094657964
26157,728573,2133720,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17502729614728,19.28431448856939
26158,728984,2131469,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17866730207031,19.26393945150837
26159,728982,2131437,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17864446398754,19.26365069070874
26160,728990,2131426,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17871922602633,19.26355044447091
26161,729134,2131014,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.18003937393719,19.259813405597686
26162,729119,2130971,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17989160289802,19.259426779700377
26163,729085,2130898,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17955957865638,19.25877138192935
26164,729083,2130877,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17953805376055,19.258581960623474
26165,729088,2130813,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17957795957642,19.258003418814344
26166,729095,2130798,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17964273231043,19.25786716237399
26167,729092,2130783,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17961241472548,19.257732039578567
26168,729086,2130778,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17955476377679,19.257687565451363
26169,729021,2130710,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17892856312928,19.257080834077993
26170,729028,2130681,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17899166557926,19.25681814574176
26171,729248,2129652,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.18096076983372,19.247500450789293
26172,729262,2129206,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.18104065165349,19.24347109870185
26173,729285,2129172,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.18125528182944,19.243161441992296
26174,729124,2129621,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17977802621712,19.247234548654745
26175,730009,2130590,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.18830903184653,19.25588493181508
26176,730071,2130982,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.18894557201133,19.259417949829633
26177,728617,2131089,บ่อเกลือเหนือ,บ่อเกลือ,น่าน,0, , ,101.17513207500892,19.260549282376747
